"","AGI","logFC","logCPM","LR","PValue","FDR","symbol2","full_name"
"4154","AT1G73600",0.279168154093307,6.65940430988613,33.0693038061953,8.89317018012179e-09,7.19374830025162e-08,"AtPMT3;NMT;NMT3","Phosphoethanolamine methyltransferase3;NA;NA"
"4155","AT3G26710",-0.671178755428018,2.18204793296056,33.0503657480039,8.98021541270753e-09,7.26241151137903e-08,"CCB1","cofactor assembly of complex C"
"4156","AT4G28460",1.31101466671189,0.217533822092304,33.0378040153696,9.03842327421233e-09,7.30772615159006e-08,"PIP1;prePIP1","NA;Precursor of PAMP-induced peptide 1"
"4157","AT1G08550",-0.706196230393237,2.15933474005998,33.0321753874844,9.06462734715798e-09,7.32714958189085e-08,"AVDE1;NPQ1","ARABIDOPSIS VIOLAXANTHIN DE-EPOXIDASE 1;non-photochemical quenching 1"
"4158","AT1G80910",0.269707989319388,5.65641179651825,33.022055255537,9.11193315281751e-09,7.36361658973002e-08,"CCZ1b","CALCIUM CAFFEINE ZINC SENSITIVITY 1b"
"4159","AT2G18530",-0.73390404645143,1.90427129936177,33.0156323042021,9.14208494553132e-09,7.38620674055647e-08,NA,NA
"4160","AT1G21400",-0.676816264958602,2.19454744588477,33.0068458649123,9.18349377452557e-09,7.41787879354828e-08,NA,NA
"4161","AT1G07550",-0.649269205745759,2.6094333843042,33.0048746320881,9.19280959241935e-09,7.42361903207102e-08,NA,NA
"4162","AT4G25480",-1.36650844766475,0.867337690702529,32.9671484009361,9.37293461161487e-09,7.56725970253443e-08,"ATCBF3;CBF3;DREB1A","NA;C-REPEAT BINDING FACTOR  3;dehydration response element B1A"
"4163","AT1G16410",2.2126778130959,-0.715029998321213,32.9509079883997,9.45155933956413e-09,7.62890456228762e-08,"BUS1;CYP79F1;SPS1","BUSHY 1;cytochrome p450 79f1;SUPERSHOOT 1"
"4164","AT5G15410",-0.437805914313014,3.65797632475567,32.9381255654833,9.51390719802534e-09,7.67738495840652e-08,"ATCNGC2;CNGC2;DND1","CYCLIC NUCLEOTIDE-GATED CHANNEL 2;CYCLIC NUCLEOTIDE GATED CHANNEL 2;DEFENSE NO DEATH 1"
"4165","AT2G26300",0.248332636889785,6.33401958834957,32.9263143687484,9.57188389007794e-09,7.72231554560381e-08,"ATGPA1;GP ALPHA 1;GPA1","ARABIDOPSIS THALIANA G PROTEIN ALPHA SUBUNIT 1;G protein alpha subunit 1;G PROTEIN ALPHA SUBUNIT 1"
"4166","AT1G32950",-0.66367414148458,2.21212255375422,32.9239992866897,9.58328916062544e-09,7.72966112278771e-08,NA,NA
"4167","AT2G20760",0.2351752612714,7.86751357165848,32.9114782046874,9.64521067027035e-09,7.77773863552734e-08,"CLC1","CLATHRIN LIGHT 62 CHAIN1"
"4168","AT2G34970",0.271057788337152,5.46090913577789,32.8882859696924,9.76096559131033e-09,7.86919303740906e-08,NA,NA
"4169","AT3G20540",0.313225667254035,4.84885099958768,32.8658609572969,9.87421418249467e-09,7.95858347229997e-08,"POLGAMMA1;PolIB","polymerase gamma 1;polymerase I B"
"4170","AT3G56891",0.882867951384524,1.60341984001626,32.8639225957632,9.88406468055801e-09,7.96461250350384e-08,NA,NA
"4171","AT3G57070",-0.301824538041026,5.05958288771358,32.8598872544035,9.9046033388059e-09,7.97924913427369e-08,NA,NA
"4172","AT1G75540",-0.257492849685118,7.15927345936382,32.8252940789397,1.0082435211199e-08,8.11912551117073e-08,"AtBBX21;BBX21;LHUS;STH2","B BOX 21;B-box domain protein 21;long hypocotyl under shade;salt tolerance homolog2"
"4173","AT1G32350",1.80629331082708,-0.452037894637427,32.8251729009928,1.00830637337407e-08,8.11912551117073e-08,"AOX1D","alternative oxidase 1D"
"4174","AT3G20470",0.389648022189554,4.96310672279863,32.7883118107262,1.02760869908967e-08,8.27178610077239e-08,"ATGRP-5;ATGRP5;GRP-5;GRP5","NA;NA;GLYCINE-RICH PROTEIN 5;glycine-rich protein 5"
"4175","AT5G22070",0.282311879151082,5.61567474483268,32.7880303824503,1.0277574838023e-08,8.27178610077239e-08,NA,NA
"4176","AT5G67170",0.458202680039809,3.34424984775378,32.7841901515162,1.02978988360859e-08,8.28615892457276e-08,NA,NA
"4177","AT3G21560",-0.247895596354345,6.36512145857228,32.7802224491738,1.03189397444779e-08,8.30110158711862e-08,"BRT1;UGT84A2","Bright Trichomes 1;UDP-glucosyl transferase 84A2"
"4178","AT5G66050",-0.350413920921253,4.61883148867381,32.7696039176296,1.03754623697163e-08,8.34457363684073e-08,NA,NA
"4179","AT3G25600",0.415397054725839,3.91759868300895,32.7664428410396,1.03923486557627e-08,8.35615457121172e-08,"CML16","CALMODULIN LIKE 16"
"4180","AT4G12050",-0.345713840565999,4.53259217636357,32.7626194011445,1.04128100343463e-08,8.37060389411733e-08,"AHL26","AT-hook motif nuclear localized protein 26"
"4181","AT1G29850",0.255960209014253,6.04339357747141,32.7605611412205,1.04238416438527e-08,8.37746775691789e-08,"AtPDCD5;PDCD5","NA;Programmed Cell Death protein 5"
"4182","AT4G29330",0.261655091562378,5.61211757611151,32.7584929083205,1.04349384962389e-08,8.38438075922096e-08,"DER1","DERLIN-1"
"4183","AT5G04040",-0.264236917516873,5.6819482428852,32.7576445243512,1.04394938188297e-08,8.38603565145388e-08,"SDP1","SUGAR-DEPENDENT1"
"4184","AT5G52030",-0.504580798877419,3.31068827000627,32.7558571480238,1.04490974972142e-08,8.39174412288219e-08,NA,NA
"4185","AT4G19100",-1.36963292332967,0.306157441576506,32.7471053760225,1.04962491763281e-08,8.42759772575807e-08,"PAM68","photosynthesis affected mutant 68"
"4186","AT5G48030",0.32533120528601,5.47646537100781,32.7454989672355,1.05049271004583e-08,8.4325504163784e-08,"GFA2","gametophytic factor 2"
"4187","AT4G14380",-0.836925843577387,1.47307385061984,32.7400713945331,1.05343003898893e-08,8.45410942682256e-08,NA,NA
"4188","AT4G19920",0.684058491985544,2.04630008294236,32.7356597088581,1.05582364332016e-08,8.47129562150047e-08,NA,NA
"4189","AT5G66550",-0.706430880997403,2.00231620746318,32.703830319755,1.07325519049576e-08,8.60910024135562e-08,NA,NA
"4190","AT5G07910",0.32364714083785,4.89522604846843,32.6982032784071,1.0763667214229e-08,8.63199870483349e-08,NA,NA
"4191","AT5G45140",0.355928278164673,5.23174490420022,32.6894381836407,1.08123147947067e-08,8.66894301435775e-08,"NRPC2","nuclear RNA polymerase C2"
"4192","AT5G65165",-1.35325580298002,0.176647636575962,32.6724793548511,1.09070649396446e-08,8.7428243344928e-08,"SDH2-3","succinate dehydrogenase 2-3"
"4193","AT4G39040",-0.497535803169741,3.11785166813228,32.6597608441983,1.09786694654682e-08,8.79812190266306e-08,"CFM4","CRM family member subfamily 4"
"4194","AT5G27540",0.2482227526489,6.16717394941835,32.6575243125863,1.09913096070039e-08,8.80615129743788e-08,"emb2473;MIRO1","embryo defective 2473;MIRO-related GTP-ase 1"
"4195","AT5G67210",-0.330572207293969,4.99159400835908,32.6518281986558,1.10235680457868e-08,8.82989114361207e-08,"IRX15-L","IRX15-LIKE"
"4196","AT1G21880",-0.37673399962009,4.35845086287796,32.6465044183228,1.10538035975576e-08,8.85199972557506e-08,"LYM1;LYP2","lysm domain GPI-anchored protein 1 precursor;LysM-containing receptor protein 2"
"4197","AT4G04970",-0.309694666627992,4.97445339722207,32.6309268716248,1.11427517056087e-08,8.92110418898891e-08,"ATGSL01;ATGSL1;GSL01;GSL1","GLUCAN SYNTHASE LIKE 1;GLUCAN SYNTHASE LIKE-1;NA;glucan synthase-like 1"
"4198","AT4G03480",-0.881158218969894,1.41409596278304,32.6205316126799,1.12025073171362e-08,8.96680921558863e-08,NA,NA
"4199","AT1G72830",-0.369961003276064,4.26551273193832,32.6161363250783,1.12278694248998e-08,8.98496947881602e-08,"ATHAP2C;HAP2C;NF-YA3","NA;NA;nuclear factor Y, subunit A3"
"4200","AT4G25400",-0.383506063141685,4.7119351645045,32.6147884908079,1.12356583427779e-08,8.98906170557196e-08,NA,NA
"4201","AT2G23450",-0.274060809381601,5.75974375907931,32.6127777522535,1.12472881383099e-08,8.99622413766937e-08,NA,NA
"4202","AT3G62830",0.249699438716465,8.45571884806147,32.5999055630301,1.13220250439983e-08,9.05384782314213e-08,"ATUXS2;AUD1;UXS2","NA;NA;UDP-GLUCURONIC ACID DECARBOXYLASE 2"
"4203","AT1G51420",0.277416408089441,6.41613080802488,32.5896450637576,1.13819543905047e-08,9.09960579180917e-08,"ATSPP1;SPP1","SUCROSE-PHOSPHATASE 1;sucrose-phosphatase 1"
"4204","AT4G26010",-0.434943836272802,7.59352891836746,32.5885039416106,1.13886390390633e-08,9.10278422908192e-08,NA,NA
"4205","AT4G20170",-0.383901762313043,4.20271944510309,32.5853990243668,1.14068474341833e-08,9.11516973801256e-08,"GALS3","galactan synthase 3"
"4206","AT4G15480",0.378517342346211,4.23134516922253,32.5826843167038,1.1422791385004e-08,9.12574027862351e-08,"UGT84A1","NA"
"4207","AT3G10230",-0.349606605078354,4.67378525140047,32.5460674109414,1.16400426990325e-08,9.29709329148775e-08,"AtLCY;LYC;SZL1","NA;lycopene cyclase;SUPPRESSOR OF ZEAXANTHIN-LESS 1"
"4208","AT4G01680",-0.583204547200921,3.60969374466985,32.5400507526621,1.16761338645403e-08,9.32370366245922e-08,"AtMYB55;MYB55","myb domain protein 55;myb domain protein 55"
"4209","AT1G27470",0.316746477739005,5.15911754434685,32.5343635229101,1.17103519810288e-08,9.34880606477859e-08,NA,NA
"4210","AT3G01360",0.305099527822572,5.00239573722013,32.5051448572245,1.18877407132752e-08,9.48816777784972e-08,NA,NA
"4211","AT1G19700",-0.247307469953301,6.03363757636058,32.4475759199231,1.22451604303914e-08,9.77112041752585e-08,"BEL10;BLH10","BEL1-like homeodomain 10;BEL1-LIKE HOMEODOMAIN 10"
"4212","AT4G01590",0.291036697484144,5.11200971842272,32.4433351194126,1.22719114235624e-08,9.79014168220664e-08,NA,NA
"4213","AT4G39950",-0.235420446192236,8.19175291627693,32.4424393327199,1.22775695347575e-08,9.79233067901549e-08,"CYP79B2","cytochrome P450, family 79, subfamily B, polypeptide 2"
"4214","AT3G04710",0.321870713052644,4.81263938353681,32.4303760943514,1.23540203039653e-08,9.85096796995357e-08,"TPR10","tetratricopeptide repeat 10"
"4215","AT3G20898",0.535023866330314,2.82765960320346,32.4167850512105,1.24407249155137e-08,9.91775180571985e-08,NA,NA
"4216","AT2G25670",0.242668302829172,6.53994347947175,32.3919460805915,1.26007640861369e-08,1.00429524388609e-07,NA,NA
"4217","AT3G15590",0.289536366086665,5.28023828440587,32.3826217051669,1.26613725996075e-08,1.00888651195639e-07,NA,NA
"4218","AT5G26570",-0.296166719976265,5.09966340950412,32.3808273523612,1.26730693653943e-08,1.00957912948312e-07,"ATGWD3;OK1;PWD","NA;NA;PHOSPHOGLUCAN WATER DIKINASE"
"4219","AT4G31890",0.394927761949024,4.23762022269485,32.3722917890335,1.27288581210221e-08,1.01378310164159e-07,NA,NA
"4220","AT4G33950",-0.394536334528067,3.93852097915209,32.3648627193511,1.27776149793623e-08,1.01742516240884e-07,"ATOST1;OST1;P44;SNRK2-6;SNRK2.6;SRK2E","OPEN STOMATA 1;OPEN STOMATA 1;NA;SUCROSE NONFERMENTING 1-RELATED PROTEIN KINASE 2-6;SNF1-RELATED PROTEIN KINASE 2.6;NA"
"4221","AT5G51070",-0.261823377271235,6.66928145096749,32.3577759273953,1.28242997981298e-08,1.02090054919867e-07,"CLPD;ERD1;SAG15","NA;EARLY RESPONSIVE TO DEHYDRATION 1;SENESCENCE ASSOCIATED GENE 15"
"4222","AT5G27730",-0.588536576245715,2.52679663474503,32.328644481417,1.30180070029233e-08,1.03583842937361e-07,NA,NA
"4223","AT5G15870",0.25657206440098,5.83525207159125,32.3286289454033,1.3018111086378e-08,1.03583842937361e-07,NA,NA
"4224","AT1G19170",0.353380149960065,4.50822873089879,32.3106609388878,1.3139047336724e-08,1.04521370409233e-07,NA,NA
"4225","AT4G27090",-0.27756787755825,8.40175509025886,32.3090931791179,1.314965259579e-08,1.04580976692009e-07,NA,NA
"4226","AT3G06530",0.269540538777067,6.21985732506727,32.3052990578724,1.31753537842542e-08,1.04760586336609e-07,NA,NA
"4227","AT5G03470",-0.396196242781917,4.41521522403068,32.2856540901212,1.33092347273432e-08,1.05800072228102e-07,"ATB' ALPHA","NA"
"4228","AT5G14700",0.463566650122111,3.42481830605712,32.2702955813537,1.34148517531889e-08,1.06614439122671e-07,NA,NA
"4229","AT1G65290",0.236223583148282,7.47356358793237,32.2411145436032,1.36178415792834e-08,1.08202107530641e-07,"mtACP2","mitochondrial acyl carrier protein 2"
"4230","AT5G24105",-0.601901439506412,2.75610507552051,32.1850907196262,1.40162195353782e-08,1.11341136838719e-07,"AGP41","arabinogalactan protein 41"
"4231","AT2G25080",-0.346452948160916,4.51038507019768,32.1845019522972,1.40204675760168e-08,1.1134855861246e-07,"ATGPX1;GPX1;GPXL1","GLUTATHIONE PEROXIDASE 1;glutathione peroxidase 1;NA"
"4232","AT5G14420",0.275271025178174,5.33073007608289,32.1759784111173,1.40821108178574e-08,1.11811693691315e-07,"RGLG2","RING domain ligase2"
"4233","AT5G58750",-0.441812593179349,3.57369603851936,32.1728143167559,1.41050629448041e-08,1.1196747580234e-07,"PRISE","progesterone 5&#946;-reductase"
"4234","AT1G55330",-0.31143498881758,6.83124534567873,32.1707466360354,1.41200820012493e-08,1.12060225650916e-07,"AGP21;ATAGP21","arabinogalactan protein 21;ARABINOGALACTAN PROTEIN 21"
"4235","AT2G40820",-0.304438349777385,4.96169007054602,32.1626287647331,1.41792030173041e-08,1.12502852370119e-07,NA,NA
"4236","AT5G63620",-0.295078960033011,5.35691181868026,32.1452813386751,1.4306373621759e-08,1.13485072341441e-07,"HER2","hexenal response 2"
"4237","AT5G60660",-0.27802095344209,6.58499004442859,32.1356911355435,1.43771672522224e-08,1.14019724807453e-07,"PIP2;4;PIP2F","plasma membrane intrinsic protein 2;4;NA"
"4238","AT5G23160",-0.760964253719761,2.00175038124271,32.1298277561998,1.44206226925521e-08,1.14337367559022e-07,NA,NA
"4239","AT1G27980",-0.30528961634051,5.55250045540064,32.1218212886014,1.44801738251068e-08,1.14782448896258e-07,"ATDPL1;DPL1","NA;dihydrosphingosine phosphate lyase"
"4240","AT4G30280",-0.244844953246179,6.39229699672595,32.121152143358,1.44851619857159e-08,1.14794908736798e-07,"ATXTH18;XTH18","XYLOGLUCAN ENDOTRANSGLUCOSYLASE/HYDROLASE 18;xyloglucan endotransglucosylase/hydrolase 18"
"4241","AT5G49340",-0.879332668234959,1.60397233389438,32.1138080502133,1.45400219576284e-08,1.1520250361241e-07,"TBL4","TRICHOME BIREFRINGENCE-LIKE 4"
"4242","AT3G45080",-0.687152083665805,2.8080724319412,32.1016958254338,1.46309546392546e-08,1.15895647757716e-07,NA,NA
"4243","AT3G07640",0.370684035438608,4.1199658370287,32.1011784023047,1.46348518614529e-08,1.15899196853297e-07,NA,NA
"4244","AT3G26220",-0.667316935883483,2.34474915367304,32.1005701815482,1.46394342993672e-08,1.15908169492775e-07,"CYP71B3","cytochrome P450, family 71, subfamily B, polypeptide 3"
"4245","AT3G13600",0.374556112880826,4.08609748079937,32.0992534651645,1.46493595871218e-08,1.15932584294346e-07,NA,NA
"4246","AT1G47270",-0.613178507222505,2.67864070954823,32.0992456819775,1.46494182761084e-08,1.15932584294346e-07,"AtTLP6;TLP6","tubby like protein 6;tubby like protein 6"
"4247","AT2G47470",0.229345576425486,8.29265464620561,32.0904308197941,1.47160379950785e-08,1.16432377845686e-07,"ATPDI11;ATPDIL2-1;MEE30;PDI11;UNE5","ARABIDOPSIS THALIANA PROTEIN DISULFIDE ISOMERASE 11;PDI-LIKE 2-1;MATERNAL EFFECT EMBRYO ARREST 30;PROTEIN DISULFIDE ISOMERASE 11;UNFERTILIZED EMBRYO SAC 5"
"4248","AT1G18570",0.535220103652025,3.08054858247274,32.0822482294695,1.47781507810295e-08,1.16896285909641e-07,"AtMYB51;BW51A;BW51B;HIG1;MYB51","myb domain protein 51;NA;NA;HIGH INDOLIC GLUCOSINOLATE 1;myb domain protein 51"
"4249","AT1G77810",0.367567935303545,4.14140794888364,32.0727783231884,1.48503632722558e-08,1.17439846240136e-07,NA,NA
"4250","AT1G08670",0.421146764011666,4.19657231122391,32.0466910864764,1.50511238910427e-08,1.18999497643957e-07,NA,NA
"4251","AT4G36230",-0.972245495549516,1.34633031512678,32.0399840769048,1.51031771577125e-08,1.19364361439212e-07,NA,NA
"4252","AT4G00905",-0.59448127778282,2.58265656052668,32.0398297941548,1.51043766692318e-08,1.19364361439212e-07,NA,NA
"4253","AT5G05365",1.14919659710417,0.626377272063662,32.0284519203769,1.51931004331262e-08,1.2003728209591e-07,NA,NA
"4254","AT3G54510",0.947783266246397,1.20191401200912,32.0098077754885,1.53396159911957e-08,1.21166379063507e-07,NA,NA
"4255","AT1G62975",-0.281322687004551,5.54032042430748,32.0058247763137,1.53710995155633e-08,1.21386530181424e-07,NA,NA
"4256","AT5G55480",-0.247967431939559,5.99007645158744,31.9975698615516,1.54365565314329e-08,1.2187480558487e-07,"GDPDL4;GPDL1;SVL1","Glycerophosphodiester phosphodiesterase (GDPD) like 4;glycerophosphodiesterase-like 1;SHV3-like 1"
"4257","AT1G51390",0.370634139005585,4.13003592315011,31.9459324382121,1.58523969688707e-08,1.25128551315009e-07,"ATNFU1;NFU5","NA;NFU domain protein 5"
"4258","AT1G23260",0.252832446097033,5.7591191182397,31.9286645327661,1.59939456499117e-08,1.26216195802803e-07,"MMZ1;UEV1A","MMS ZWEI homologue 1;UBIQUITIN E2 VARIANT 1A"
"4259","AT1G28340",-0.240987160459276,6.33481790925389,31.9190612077964,1.6073213243604e-08,1.26811953841648e-07,"AtRLP4;LLR2;MLLR2;RLP4","receptor like protein 4;NA;malectin-like domain (MLD)- and leucine-rich repeat (LRR)-containing protein 2;receptor like protein 4"
"4260","AT1G69010",0.35375868543241,4.518785408771,31.8958535569152,1.6266401805518e-08,1.28306017246248e-07,"BIM2","BES1-interacting Myc-like protein 2"
"4261","AT3G06580",-0.262201064001653,6.13654734239663,31.8905583388714,1.63108059271523e-08,1.28626073870962e-07,"GAL1;GALK","GALACTOSE KINASE 1;NA"
"4262","AT5G14550",0.266839028823305,5.4430638640058,31.8875666992391,1.63359465809991e-08,1.28794105353057e-07,NA,NA
"4263","AT1G47530",0.241789082826781,6.570552115927,31.8583066327284,1.65838932079116e-08,1.3071826872443e-07,"DTX33","NA"
"4264","AT3G60800",0.298934814721493,5.18105379745223,31.8568861991951,1.65960252895442e-08,1.30783218053298e-07,"PAT14","protein acyltransferase 14"
"4265","AT5G11930",0.994535685559554,1.02233567970104,31.8562765070794,1.66012354646017e-08,1.30793602363785e-07,"ROXY20","NA"
"4266","AT2G41120",0.634386413075996,2.40632979033218,31.8446169984118,1.67011886343681e-08,1.31550243903431e-07,NA,NA
"4267","AT3G26760",-0.484637786435487,3.32663211554397,31.8386126484229,1.67528968903383e-08,1.31926609165491e-07,NA,NA
"4268","AT1G52100",-1.30788386295405,0.525433505899533,31.831184559289,1.68170880623296e-08,1.32371893520635e-07,NA,NA
"4269","AT2G35750",0.527875291879226,2.91490655241328,31.8311576792833,1.68173207975594e-08,1.32371893520635e-07,NA,NA
"4270","AT3G25920",-0.406645090289218,4.27767135866453,31.8207597155495,1.69075919561093e-08,1.33051265786694e-07,"RPL15","ribosomal protein L15"
"4271","AT3G62290",-0.245129840307876,8.63827322160307,31.7970021828766,1.71156714061286e-08,1.34657174101787e-07,"ARFA1E;ATARFA1E","ADP-ribosylation factor A1E;ADP-ribosylation factor A1E"
"4272","AT5G42500",-0.317858136252362,5.85255573013934,31.7846333275303,1.72250169530469e-08,1.35485725574972e-07,NA,NA
"4273","AT4G29110",-0.76245377570877,2.45646865272676,31.7782924891972,1.72813434852403e-08,1.35896958528211e-07,NA,NA
"4274","AT1G21070",0.494148196541156,3.27207256116215,31.7765006910795,1.72972936805777e-08,1.35990562062418e-07,"URGT2","UDP-Rha/UDP-Gal transporter 2"
"4275","AT5G04870",0.235727520305173,6.98090998821765,31.7753016898835,1.73079751617322e-08,1.36042709095796e-07,"ATCPK1;CPK1","NA;calcium dependent protein kinase 1"
"4276","AT1G59700",-0.979003410685905,1.69873170413136,31.7728384463454,1.73299400689805e-08,1.36183500046277e-07,"ATGSTU16;GSTU16","glutathione S-transferase TAU 16;glutathione S-transferase TAU 16"
"4277","AT4G28080",-0.448586818999283,3.39571193311303,31.7435809468273,1.75929764260013e-08,1.38218188886251e-07,"REC2","REDUCED CHLOROPLAST COVERAGE 2"
"4278","AT3G15260",0.275831126356281,5.23799580636114,31.7386438701016,1.76377553861371e-08,1.38537600861379e-07,NA,NA
"4279","AT1G58400",0.407255238510526,4.28314652550781,31.7358903228335,1.76627794528806e-08,1.38701732922574e-07,NA,NA
"4280","AT3G29260",6.65760275660441,-2.62269623653708,31.7269357413412,1.77444042750675e-08,1.39310157114677e-07,NA,NA
"4281","AT1G27330",0.257369670398025,6.44232767379832,31.7059091690742,1.79375588291754e-08,1.40793705157195e-07,NA,NA
"4282","AT5G15980",0.305224574217359,5.47623221911531,31.7035813095682,1.79590721161218e-08,1.40929645316657e-07,"RPPR8","Ribosomal Pentatricopeptide Repeat Protein 8"
"4283","AT1G07700",-0.397969165678059,3.99702843057779,31.6905760885834,1.80797383652025e-08,1.41821894646963e-07,NA,NA
"4284","AT4G04810",0.516078689532279,3.74376189169921,31.6904174455186,1.8081215304672e-08,1.41821894646963e-07,"ATMSRB4;MSRB4","methionine sulfoxide reductase B4;methionine sulfoxide reductase B4"
"4285","AT5G54670",0.242788862692283,6.49213287636916,31.6829737553359,1.81506508133588e-08,1.42333294896262e-07,"ATK3;KATC","kinesin 3;KINESIN-LIKE PROTEIN IN ARABIDOPSIS THALIANA C"
"4286","AT3G48460",1.16538688078471,1.13763150831267,31.6644952523581,1.83241769120247e-08,1.43660520904772e-07,"SFAR4","SEED FATTY ACID REDUCER 4"
"4287","AT1G04030",-0.345559555518306,4.41967527569702,31.6408204263448,1.85489307699317e-08,1.45388656806915e-07,NA,NA
"4288","AT4G14280",-0.650384020179727,2.23743695870326,31.6361134319268,1.85939440166379e-08,1.4570748760426e-07,NA,NA
"4289","AT1G23100",0.492915669497807,3.65569026671218,31.6168062734167,1.87797272158635e-08,1.47129026324888e-07,NA,NA
"4290","AT3G59760",-0.240561415190314,6.85394576954163,31.5934386199339,1.90070714404086e-08,1.48875434624851e-07,"ATCS-C;OASC","ARABIDOPSIS THALIANA CYSTEINSYNTHASE-C;O-acetylserine (thiol) lyase isoform C"
"4291","AT5G51220",0.305647971969016,5.17605410650438,31.5783996974331,1.9154841320253e-08,1.49997897469853e-07,NA,NA
"4292","AT4G27400",-0.646309288304222,3.20470225411415,31.5545608324956,1.9391439393966e-08,1.51815271788455e-07,NA,NA
"4293","AT5G64410",-0.296150879867509,5.12471214103032,31.5512449640524,1.94245801141316e-08,1.52039306078512e-07,"ATOPT4;OPT4","ARABIDOPSIS THALIANA OLIGOPEPTIDE TRANSPORTER 4;oligopeptide transporter 4"
"4294","AT3G21410",2.61122231610399,-1.51391733885197,31.5005379289228,1.99385014574392e-08,1.56025506747292e-07,NA,NA
"4295","AT1G04970",-0.25387151552385,6.23521403961225,31.4923216393671,2.00230473739089e-08,1.56650625810963e-07,"LBR-1","NA"
"4296","AT1G10590",0.235162249174442,6.41685707122644,31.4786778085214,2.01642369388825e-08,1.57718503170468e-07,NA,NA
"4297","AT4G34419",0.968554866966561,1.08593612882115,31.4752876147664,2.01994738753766e-08,1.57957347256319e-07,NA,NA
"4298","AT3G07980",0.332337480878234,4.82297798841519,31.4629926000232,2.0327783862569e-08,1.58923730421136e-07,"MAP3KE2;MAPKKK6","MAP3K EPSILON PROTEIN KINASE 2;mitogen-activated protein kinase kinase kinase 6"
"4299","AT4G36030",-0.582061087702979,3.62120145287306,31.4601237039386,2.03578407677178e-08,1.59121694691057e-07,"ARO3","armadillo repeat only 3"
"4300","AT4G22214",-0.765888414290948,2.94024079170227,31.4339859391016,2.06337400871805e-08,1.612406824208e-07,NA,NA
"4301","AT3G50010",0.538320150432561,3.04222067478134,31.4285533944019,2.06915522299586e-08,1.61654856552213e-07,NA,NA
"4302","AT5G66890",6.59690127328088,-2.66851258561095,31.416994105326,2.08151045637684e-08,1.62582320676835e-07,"NRG1.3","N REQUIREMENT GENE 1.3"
"4303","AT1G12090",-0.230612550193511,7.24730778713309,31.4089654671796,2.09013539083193e-08,1.63218055781396e-07,"ELP","extensin-like protein"
"4304","AT5G53370",-0.263411805947077,5.9251038350681,31.3945943203435,2.10566338973836e-08,1.6439242848975e-07,"ATPMEPCRF;PMEPCRF","PECTIN METHYLESTERASE PCR FRAGMENT F;pectin methylesterase PCR fragment F"
"4305","AT2G11520",0.27216011318181,5.33523015038239,31.392065801799,2.10840737983567e-08,1.64568419923898e-07,"CRCK3","calmodulin-binding receptor-like cytoplasmic kinase 3"
"4306","AT4G31250",-0.437531936205676,4.82929994922758,31.3914418789903,2.10908502197514e-08,1.64583081533694e-07,"PRK7","NA"
"4307","AT4G34610",-0.355554230447733,4.26817076139767,31.3904911167978,2.11011806370228e-08,1.64625463609297e-07,"BLH6","BEL1-like homeodomain 6"
"4308","AT3G04670",0.231079290590565,6.79103151243916,31.383860782382,2.11733629728657e-08,1.65150265230788e-07,"ATWRKY39;WRKY39","WRKY DNA-BINDING PROTEIN 39;WRKY DNA-binding protein 39"
"4309","AT4G30980",-0.308171269489095,4.80315748556021,31.3767901688264,2.12506110343125e-08,1.65714326287995e-07,"DROP2;LRL2","DEFECTIVE REGION OF POLLEN 2;LJRHL1-like 2"
"4310","AT1G64740",-0.443139718465453,3.67685637046952,31.3671607038257,2.13562693856983e-08,1.66499620394022e-07,"TUA1","alpha-1 tubulin"
"4311","AT5G20410",-0.897343014399087,1.65812270493452,31.3618922739712,2.14142992618077e-08,1.66913311017226e-07,"ATMGD2;MGD2","ARABIDOPSIS THALIANA MONOGALACTOSYLDIACYLGLYCEROL SYNTHASE 2;monogalactosyldiacylglycerol synthase 2"
"4312","AT3G03280",-0.912169639473851,1.97858486552757,31.358946937774,2.14468098971986e-08,1.67127946698903e-07,NA,NA
"4313","AT2G20530",0.32338635359017,5.47395318587576,31.3539516308081,2.15020611945382e-08,1.67519652274258e-07,"ATPHB6;PHB6","prohibitin 6;prohibitin 6"
"4314","AT2G46100",-0.33149191147673,4.65743962905181,31.3366479396599,2.16945558547409e-08,1.68980172886185e-07,NA,NA
"4315","AT4G39820",0.279675743143578,5.42301340259697,31.3292678308339,2.17771800117423e-08,1.69584427057837e-07,"TRAPPC12","NA"
"4316","AT5G67090",-0.632197055343758,2.26342132378437,31.3286723530936,2.17838604218247e-08,1.69597145017181e-07,"SBT1.9","Subtilisin-like protease 1.9"
"4317","AT1G45191",-0.861972811476012,1.46540400187864,31.3223900182815,2.18544644442214e-08,1.70107415857014e-07,"BGLU1","beta glucosidase 1"
"4318","AT1G55410",-1.28229429578799,0.2211810578997,31.3097560225687,2.19971464017688e-08,1.71178349558184e-07,NA,NA
"4319","AT5G02380",0.228177295044213,8.79252863460515,31.2964477156683,2.21484529893801e-08,1.72315887323258e-07,"MT2B","metallothionein 2B"
"4320","AT1G34370",0.237609295332511,7.17807745862258,31.2602166278537,2.25656800319344e-08,1.75521291766912e-07,"AtSTOP1;STOP1","NA;sensitive to proton rhizotoxicity 1"
