BraA07001652,AT5G67270.1,85.572,1005,109,7,1,984,1,990,0.0,1160
BraA07001653,AT5G67265.1,83.028,218,34,2,5,219,20,237,2.02e-57,221
BraA07001654,AT5G67260.1,81.256,1115,148,7,1,1065,1,1104,0.0,1092
BraA07001656,AT5G67250.1,82.387,1550,246,5,1,1547,1,1526,0.0,1566
BraA01003718,AT3G18740.1,88.791,339,38,0,1,339,1,339,1.90e-123,441
BraA07001657,AT5G67230.1,79.699,133,12,4,1,123,769,896,3.31e-25,114
BraA07001658,AT5G67240.1,71.946,1408,292,17,1,1325,1,1388,0.0,774
BraA07001659,AT5G67230.1,86.316,95,12,1,155,249,1256,1349,1.31e-23,109
BraA07001660,AT5G67240.1,84.127,63,10,0,172,234,2221,2283,9.77e-12,69.8
BraA07001661,AT5G67230.1,80.256,1408,210,17,1,1359,1,1389,0.0,1270
BraA07001662,AT5G67220.1,86.712,1189,134,6,17,1195,98,1272,0.0,1427
BraA07001663,AT5G67210.1,87.461,957,108,4,1,948,1,954,0.0,1178
BraA07001664,AT5G67200.1,82.015,2074,290,16,1,2055,1,2010,0.0,2062
BraA07001665,AT5G67190.1,85.638,564,66,3,1,564,1,549,0.0,652
BraA07001666,AT5G67180.1,81.885,1093,154,11,1,1083,1,1059,0.0,1068
BraA01003719,AT3G18715.1,83.392,283,41,2,6,288,6,282,1.49e-79,295
BraA07001667,AT5G67160.1,77.276,1329,244,14,10,1309,4,1303,0.0,1025
BraA07001668,AT5G67150.1,80.488,1353,243,5,1,1338,1,1347,0.0,1247
BraA07001669,AT5G67140.1,90.000,690,66,1,1,690,1,687,0.0,931
BraA07001670,AT5G67130.1,87.436,1178,130,2,236,1398,107,1281,0.0,1465
BraA07001671,AT5G67120.1,73.285,277,71,1,279,552,543,819,3.64e-40,165
BraA07001672,AT5G67110.1,83.773,493,68,2,15,504,150,633,2.08e-150,531
BraA07001673,AT5G67100.1,87.875,4602,507,7,1,4578,1,4575,0.0,5799
BraA07001674,AT5G67080.1,84.667,1050,137,4,1,1041,1,1035,0.0,1171
BraA07001676,AT1G27030.1,87.674,933,115,0,1,933,1,933,0.0,1164
BraA07001677,AT5G67060.1,78.601,729,84,6,1,660,1,726,0.0,650
BraA07001678,AT5G67030.1,87.525,2004,242,3,8,2007,5,2004,0.0,2480
BraA07001679,AT5G67020.1,81.926,1184,178,4,1,1157,1,1175,0.0,1186
BraA07001680,AT2G16730.1,83.908,87,14,0,83,169,1595,1509,2.18e-19,95.1
BraA07001681,AT5G67010.1,82.677,381,63,1,29,406,17,397,1.38e-107,389
BraA07001682,AT5G66990.1,73.709,833,177,11,1,803,1,821,4.87e-142,504
BraA07001683,AT5G66985.1,85.169,236,29,2,38,270,20,252,2.35e-70,264
BraA07001684,AT5G66980.1,78.873,426,84,1,502,927,580,999,1.20e-99,363
BraA07001685,AT5G66920.1,85.231,650,72,9,1,629,1,647,0.0,720
BraA07001686,AT5G66920.1,83.931,921,148,0,1,921,721,1641,0.0,994
BraA01003721,AT3G18710.1,75.994,1283,213,21,6,1242,15,1248,0.0,917
BraA07001687,AT5G66930.2,90.090,222,19,1,526,747,424,642,9.70e-81,300
BraA07001688,AT5G66940.1,83.434,495,76,2,94,588,181,669,4.44e-147,520
BraA07001689,AT4G02400.1,80.351,570,81,7,61,602,958,1524,6.59e-147,520
BraA07001690,AT5G66940.1,82.370,675,98,4,1,660,1,669,0.0,682
BraA07001691,AT5G66920.1,86.289,1641,222,1,1,1638,1,1641,0.0,1943
BraA07001692,AT5G66900.1,76.716,2040,421,14,46,2079,436,2427,0.0,1523
BraA07001693,AT5G66910.1,75.962,208,39,4,26,232,32,229,2.19e-33,141
BraA07001694,AT5G66900.1,78.233,2026,409,9,104,2128,425,2419,0.0,1654
BraA07001695,AT5G66900.1,78.233,2026,409,9,368,2392,425,2419,0.0,1654
BraA01003722,AT3G18690.1,79.911,672,102,6,1,651,1,660,4.32e-173,607
BraA07001696,AT5G66880.1,84.560,1114,123,10,1,1097,1,1082,0.0,1232
BraA07001697,AT5G66870.1,80.929,1012,115,9,1,1006,1,940,0.0,985
BraA07001698,AT5G66860.1,86.037,752,99,2,1,749,1,749,0.0,879
BraA07001699,AT5G66850.1,81.686,2195,269,19,1,2106,1,2151,0.0,2181
BraA07001701,AT5G66820.1,73.804,1588,239,32,1,1495,16,1519,0.0,1003
BraA07001704,AT5G66816.1,81.731,312,45,5,1,306,1,306,1.59e-79,295
BraA07001705,AT5G66815.1,75.369,203,38,3,1,194,115,314,1.67e-32,138
BraA01003723,AT3G18690.1,79.911,672,102,6,1,651,1,660,4.32e-173,607
BraA07001706,AT5G66810.1,86.533,2094,234,4,1,2055,169,2253,0.0,2531
BraA07001707,AT5G66800.1,84.095,503,43,10,1,466,1,503,1.58e-151,535
BraA07001708,AT5G66790.1,80.846,1843,318,8,13,1836,19,1845,0.0,1728
BraA07001709,AT5G66780.1,83.772,228,34,1,1,228,130,354,6.36e-64,242
BraA07001710,AT5G66770.1,78.835,1819,292,18,1,1792,1,1753,0.0,1548
BraA07001711,AT5G66760.1,90.289,1905,155,5,1,1875,1,1905,0.0,2607
BraA07001712,AT5G66750.1,88.007,2318,253,7,1,2316,1,2295,0.0,2919
BraA07001713,AT5G65650.1,86.949,544,62,3,1,535,1,544,0.0,655
BraA07001714,AT5G66740.1,87.039,1111,141,1,1,1108,1,1111,0.0,1353
BraA07001715,AT5G66720.1,79.370,1270,193,19,1,1228,1,1243,0.0,1086
BraA01003724,AT3G18660.2,88.034,1989,226,3,1,1986,1,1980,0.0,2511
BraA07001716,AT5G66710.1,82.371,953,153,3,375,1315,267,1216,0.0,962
BraA07001717,AT5G66700.1,84.889,675,87,3,4,675,25,687,0.0,758
BraA07001718,AT5G66690.1,85.231,1449,211,1,1,1449,1,1446,0.0,1647
BraA07001719,AT5G66680.1,91.476,1314,112,0,1,1314,1,1314,0.0,1865
BraA07001720,AT5G66660.1,76.352,1091,238,3,74,1145,104,1193,0.0,809
BraA07001721,AT5G66660.1,79.933,299,57,1,72,370,87,382,6.93e-71,268
BraA07001722,AT5G66650.1,86.639,973,115,5,6,972,3,966,0.0,1160
BraA07001723,AT5G66631.1,85.221,1130,155,3,1328,2451,854,1977,0.0,1283
BraA07001724,AT5G66620.1,78.387,1587,259,12,965,2512,386,1927,0.0,1337
BraA07001725,AT3G53900.1,81.356,59,11,0,82,140,184,242,1.46e-07,57.2
BraA01003680,AT3G63220.1,79.556,1037,201,5,12,1044,9,1038,0.0,902
BraA01003725,AT3G18650.1,76.129,465,101,4,66,522,84,546,2.76e-89,329
BraA07001727,AT5G66600.1,84.693,1875,203,13,1,1821,1,1845,0.0,2105
BraA07001728,AT5G66580.1,80.918,414,55,3,1,390,1,414,7.34e-111,399
BraA07001729,AT5G66570.1,90.791,999,92,0,1,999,1,999,0.0,1388
BraA07001730,AT5G66560.1,84.570,1698,217,10,184,1845,319,2007,0.0,1876
BraA07001731,AT5G66550.1,87.925,588,71,0,20,607,32,619,0.0,740
BraA07001732,AT1G06470.1,92.208,77,6,0,156,232,366,442,9.26e-25,113
BraA07001733,AT3G50870.1,80.142,141,28,0,291,431,429,569,3.42e-29,129
BraA07001734,AT5G66540.1,88.043,828,93,2,615,1442,735,1556,0.0,1043
BraA07001735,AT5G66530.1,88.395,922,98,2,9,924,6,924,0.0,1180
BraA01003726,AT3G18640.1,71.366,227,26,3,1,227,7,194,2.50e-32,138
BraA07001736,AT5G66520.1,80.636,1823,327,7,49,1861,55,1861,0.0,1689
BraA07001737,AT5G66540.1,82.493,377,45,1,1087,1442,1180,1556,9.70e-110,398
BraA07001738,AT5G66530.1,88.478,920,98,3,9,921,6,924,0.0,1175
BraA07001739,AT5G66520.1,80.636,1823,327,7,49,1861,55,1861,0.0,1689
BraA07001742,AT5G66510.1,87.500,768,84,1,7,762,10,777,0.0,958
BraA07001743,AT5G66500.1,84.777,1570,233,3,18,1584,33,1599,0.0,1746
BraA07001744,AT5G66490.1,71.429,357,54,4,1,336,1,330,5.77e-54,210
BraA07001745,AT5G66470.1,86.768,1315,124,12,1,1296,1,1284,0.0,1579
BraA01003727,AT3G18640.1,71.978,1663,258,41,353,1860,422,2031,0.0,901
BraA07001746,AT5G66460.1,89.523,1279,128,1,1,1273,1,1279,0.0,1703
BraA07001747,AT3G47840.1,81.303,1904,353,1,141,2044,174,2074,0.0,1828
BraA07001748,AT1G08710.1,81.328,241,39,5,68,306,320,556,2.53e-55,215
BraA07001749,AT5G66450.1,81.655,725,109,3,95,798,140,861,0.0,717
BraA07001750,AT5G66440.1,71.845,721,122,23,13,680,13,705,4.54e-97,354
BraA07001751,AT5G04370.1,74.233,326,68,3,4,320,808,1126,5.55e-54,210
BraA07001752,AT5G66420.2,82.931,2279,306,13,6,2220,6,2265,0.0,2372
BraA07001753,AT3G51180.1,71.315,251,57,4,181,419,211,458,1.58e-27,123
BraA07001754,AT5G66280.1,89.189,1036,112,0,70,1105,49,1084,0.0,1364
BraA07001755,AT5G66290.1,84.828,580,76,3,1,580,1,568,0.0,646
BraA01003728,AT3G18630.1,92.625,339,24,1,296,633,589,927,1.99e-139,495
BraA07001756,AT5G66300.1,81.951,892,119,9,12,882,9,879,0.0,881
BraA07001757,AT5G66310.1,82.629,3287,417,27,7,3234,1,3192,0.0,3371
BraA07001758,AT4G33690.1,73.913,138,26,4,8,143,431,560,1.11e-14,78.8
BraA07001759,AT3G49060.1,83.217,143,23,1,35,176,31,173,3.28e-35,147
BraA07001760,AT5G66350.1,81.607,1033,128,11,1,1008,1,996,0.0,1012
BraA07001761,AT3G53210.1,85.461,1128,143,7,1,1125,1,1110,0.0,1283
BraA07001762,AT5G66360.2,81.440,986,147,5,127,1076,157,1142,0.0,964
BraA07001763,AT5G66390.1,90.043,924,90,1,10,933,10,931,0.0,1249
BraA07001764,AT5G66400.1,79.853,273,38,6,109,380,190,446,5.94e-61,233
BraA07001765,AT5G66210.2,86.804,1599,181,6,1,1596,1,1572,0.0,1932
BraA01003729,AT3G18600.1,86.332,1712,214,9,1,1699,1,1705,0.0,2010
BraA07001766,AT5G66190.1,92.138,407,26,3,1,402,566,971,1.04e-165,581
BraA07001767,AT5G66190.1,92.138,407,26,3,1,402,566,971,1.04e-165,581
BraA07001768,AT5G66170.3,89.637,386,37,1,11,393,26,411,1.23e-145,515
BraA07001769,AT5G66160.1,81.028,817,137,4,58,862,73,883,0.0,773
BraA07001770,AT2G26670.1,83.977,855,119,4,1,843,1,849,0.0,922
BraA07001771,AT5G51200.1,91.097,4830,418,5,598,5421,688,5511,0.0,6760
BraA07001772,AT2G26690.1,89.145,1732,188,0,1,1732,1,1732,0.0,2277
BraA07001774,AT2G26830.1,88.335,1063,119,2,91,1149,64,1125,0.0,1353
BraA07001775,AT3G60790.1,66.667,486,150,5,109,594,352,825,6.66e-31,134
BraA07001776,AT2G26695.1,92.067,416,33,0,1,416,1,416,1.15e-171,601
BraA07001778,AT2G26710.1,88.543,611,70,0,1,611,1,611,0.0,787
BraA07001779,AT1G22660.1,82.902,193,33,0,85,277,856,1048,1.03e-50,199
BraA07001780,AT2G26730.1,81.329,1987,336,11,10,1980,10,1977,0.0,1893
BraA07001781,AT2G26770.1,90.541,1480,140,0,1,1480,1,1480,0.0,2039
BraA07001782,AT2G26790.1,69.070,2247,617,18,178,2376,148,2364,0.0,908
BraA07001783,AT2G26800.1,83.618,1172,131,6,100,1212,133,1302,0.0,1276
BraA07001784,AT2G26890.1,90.064,7307,675,5,457,7736,373,7655,0.0,9928
BraA07001785,AT2G26930.1,88.478,1163,123,3,1,1163,1,1152,0.0,1490
BraA01003730,AT3G18580.1,84.674,659,91,4,1,654,1,654,0.0,724
BraA07001786,AT2G26930.1,87.738,734,80,6,245,977,428,1152,0.0,901
BraA07001787,AT2G26930.1,86.154,845,88,10,250,1067,310,1152,0.0,978
BraA07001788,AT2G26940.1,73.177,727,105,13,123,771,123,837,2.10e-127,455
BraA07001789,AT2G26960.1,68.545,213,40,2,300,485,855,1067,5.61e-20,98.7
BraA07001790,AT2G26990.1,87.814,1313,160,0,1,1313,1,1313,0.0,1647
BraA07001791,AT2G27020.1,90.933,750,68,0,1294,2043,1,750,0.0,1047
BraA07001792,AT3G29080.1,84.810,79,12,0,727,805,687,609,8.10e-17,89.7
BraA07001795,AT2G27030.1,88.000,450,54,0,1,450,1,450,7.33e-162,569
BraA01003731,AT3G18570.1,80.561,499,91,1,1,493,1,499,2.48e-130,464
BraA07001796,AT2G27040.1,84.195,2784,417,6,1,2771,1,2774,0.0,3030
BraA07001797,AT2G27060.1,80.148,1491,233,8,417,1868,489,1955,0.0,1375
BraA07001798,AT2G27090.1,80.371,2267,262,22,1,2141,1,2210,0.0,2149
BraA07001799,AT2G27100.1,84.179,2187,268,15,1,2133,1,2163,0.0,2387
BraA07001800,AT2G27130.1,83.516,364,57,1,1,361,1,364,1.79e-106,385
BraA07001801,AT2G27180.1,74.877,406,69,5,70,463,97,481,5.48e-75,280
BraA07001803,AT1G48370.1,74.033,181,32,1,113,278,1241,1421,5.82e-28,123
BraA07001805,AT3G16840.1,83.482,224,34,2,161,384,2204,2424,2.07e-60,232
BraA01003732,AT3G18560.1,82.915,597,81,4,1,585,1,588,2.13e-176,618
BraA07001806,AT2G27230.1,77.058,1992,194,30,101,1884,17,1953,0.0,1635
BraA07001807,AT2G27260.1,71.369,716,181,4,23,714,17,732,6.18e-102,370
BraA07001810,AT5G38100.1,86.792,53,7,0,351,403,53,1,7.12e-10,64.4
BraA07001811,AT2G27300.1,82.364,1032,152,8,1,1029,1,1005,0.0,1032
BraA07001812,AT2G27350.1,83.023,1396,139,11,288,1617,155,1518,0.0,1489
BraA07001813,AT2G43240.1,91.026,78,7,0,221,298,560,637,2.50e-23,109
BraA07001814,AT2G27385.1,82.653,490,82,1,1,490,34,520,1.20e-140,499
BraA07001815,AT2G27420.1,79.380,1033,200,7,17,1038,17,1047,0.0,883
BraA07001816,AT2G27430.1,86.230,1329,168,2,1,1326,1,1317,0.0,1577
BraA07001818,AT2G27460.1,89.714,2236,230,0,1,2236,1,2236,0.0,2996
BraA07001819,AT2G27470.1,79.268,574,71,6,1,526,1,574,2.14e-145,515
BraA07001820,AT2G27500.1,83.586,1188,174,4,28,1209,1,1173,0.0,1265
BraA07001821,AT2G27500.1,82.879,917,139,3,28,938,1,905,0.0,949
BraA07001823,AT2G27510.1,79.406,471,82,4,1,459,1,468,1.55e-113,408
BraA07001824,AT2G27530.1,89.862,651,66,0,1,651,1,651,0.0,877
BraA07001825,AT2G27490.1,88.682,698,79,0,1,698,1,698,0.0,902
BraA01003681,AT3G19180.1,74.558,283,51,7,1,279,1919,2184,3.39e-43,174
BraA01003734,AT3G18550.1,81.571,1248,170,19,7,1224,4,1221,0.0,1182
BraA07001827,AT2G27550.1,89.394,528,56,0,1,528,1,528,0.0,700
BraA07001828,AT2G27600.1,87.853,1309,147,2,1,1300,1,1306,0.0,1645
BraA07001829,AT2G27660.1,73.193,2186,373,35,1,2006,1,2153,0.0,1335
BraA07001830,AT2G27660.1,73.193,2186,373,35,1,2006,1,2153,0.0,1335
BraA07001831,AT2G27690.1,82.974,1486,235,5,1,1471,1,1483,0.0,1534
BraA07001832,AT2G27680.1,90.043,1155,109,1,1,1149,1,1155,0.0,1566
BraA07001833,AT2G27720.1,84.195,348,49,2,1,342,1,348,6.69e-104,376
BraA07001834,AT2G27730.1,83.430,344,52,3,1,343,1,340,2.21e-97,354
BraA07001835,AT2G27740.1,88.000,525,48,1,1,510,1,525,0.0,672
BraA01003735,AT3G18520.1,82.246,276,40,1,188,463,191,457,6.84e-75,280
BraA07001836,AT2G27775.1,72.816,309,73,3,1,305,1,302,1.08e-43,176
BraA07001837,AT2G27790.1,81.029,622,80,5,1,588,1,618,1.83e-171,601
BraA07001838,AT2G27800.1,82.342,1042,178,1,210,1245,288,1329,0.0,1050
BraA07001839,AT3G45540.1,74.331,822,187,3,321,1118,90,911,1.04e-152,540
BraA07001840,AT2G27810.1,89.726,1567,161,0,384,1950,564,2130,0.0,2100
BraA07001841,AT2G27830.1,80.069,577,103,5,15,585,3,573,2.28e-144,511
BraA07001842,AT2G27880.1,80.015,2592,489,7,300,2872,411,2992,0.0,2334
BraA07001843,AT2G27930.1,91.754,570,47,0,1,570,1,570,0.0,816
BraA07001844,AT2G27940.1,74.941,427,74,8,1,397,148,571,1.44e-75,282
BraA07001845,AT2G27940.1,74.941,427,74,8,1,397,148,571,1.44e-75,282
BraA07001846,AT2G27950.1,78.134,2529,315,26,1,2347,1,2473,0.0,2165
BraA07001848,AT2G27980.1,87.035,1936,233,3,792,2718,1293,3219,0.0,2363
BraA07001849,AT1G42470.1,88.549,3755,386,7,43,3758,22,3771,0.0,4841
BraA07001850,AT2G28000.1,86.087,1761,242,2,1,1758,1,1761,0.0,2066
BraA07001851,AT2G28060.1,88.110,328,39,0,21,348,18,345,8.50e-116,416
BraA07001852,AT2G28070.1,87.427,2211,248,5,1,2199,1,2193,0.0,2738
BraA07001853,AT3G61040.1,82.258,1178,192,5,1,1168,1,1171,0.0,1175
BraA07001854,AT2G28085.1,87.945,365,44,0,1,365,1,365,2.28e-129,461
BraA07001855,AT2G28090.1,77.591,656,135,3,125,768,83,738,2.04e-146,518
BraA01003737,AT3G18490.1,85.096,1503,221,1,1,1500,1,1503,0.0,1700
BraA07001856,AT2G28110.1,85.022,1362,189,4,1,1362,1,1347,0.0,1532
BraA07001857,AT2G28120.1,84.096,1704,253,3,24,1712,9,1709,0.0,1855
BraA07001858,AT2G28130.1,82.587,1384,224,8,1,1374,1,1377,0.0,1389
BraA07001859,AT2G28140.1,84.628,631,85,2,12,642,18,636,0.0,702
BraA07001860,AT2G28150.1,80.583,1648,207,23,1,1572,1,1611,0.0,1528
BraA07001861,AT2G28160.1,86.079,862,102,4,1,850,1,856,0.0,1012
BraA07001862,AT2G28200.1,82.565,889,102,16,1,867,4,861,0.0,881
BraA07001863,AT1G08080.1,80.303,726,143,0,83,808,95,820,0.0,664
BraA07001864,AT3G09560.2,77.825,469,51,3,89,504,2127,2595,1.41e-114,412
BraA07001865,AT2G28230.1,78.884,663,137,1,1,663,1,660,4.69e-160,563
BraA01003738,AT3G18480.1,92.424,2059,153,1,1821,3879,15,2070,0.0,3009
BraA07001866,AT2G28240.1,68.408,785,169,10,135,848,237,1013,1.82e-87,324
BraA07001867,AT2G28250.1,90.620,597,53,1,655,1248,1102,1698,0.0,823
BraA07001868,AT2G28260.1,86.773,2064,237,5,1,2055,1,2037,0.0,2502
BraA07001869,AT2G28305.1,94.548,642,35,0,1,642,1,642,0.0,1000
BraA07001870,AT2G28310.1,88.579,1147,104,2,1,1147,1,1120,0.0,1494
BraA07001871,AT2G28315.1,92.087,1011,77,1,1,1008,19,1029,0.0,1462
BraA07001872,AT2G28320.1,89.436,2215,189,5,6,2193,15,2211,0.0,2958
BraA07001873,AT2G28330.1,74.308,253,40,8,128,360,218,465,5.11e-36,150
BraA07001874,AT1G08010.1,69.231,897,214,21,23,894,26,885,5.78e-91,334
BraA07001878,AT2G28350.1,83.868,2151,245,17,1,2118,1,2082,0.0,2331
BraA07001879,AT2G28360.1,73.109,238,25,2,680,878,1367,1604,1.72e-40,167
BraA07001880,AT2G28370.1,83.183,553,79,4,1,552,1,540,7.47e-163,572
BraA07001881,AT2G28380.1,77.951,1347,201,18,1,1293,1,1305,0.0,1095
BraA07001882,AT2G28390.1,88.648,1154,95,3,404,1548,698,1824,0.0,1510
BraA07001883,AT2G28410.1,84.821,336,50,1,35,369,13,348,8.85e-103,372
BraA07001884,AT2G28420.1,85.331,484,71,0,34,517,46,529,7.03e-157,553
BraA07001885,AT2G28410.1,85.119,336,50,0,13,348,13,348,1.60e-105,381
BraA07001886,AT2G28420.1,85.331,484,71,0,34,517,46,529,7.03e-157,553
BraA07001887,AT2G28430.1,86.822,258,34,0,1,258,1,258,4.92e-85,313
BraA07001888,AT2G28440.1,73.993,273,56,2,541,807,544,807,8.57e-44,178
BraA07001889,AT2G28450.1,79.455,2312,394,10,103,2351,136,2429,0.0,2057
BraA07001890,AT2G28470.1,85.088,1301,176,7,1214,2499,1262,2559,0.0,1456
BraA07001891,AT2G28480.1,88.083,386,46,0,1,386,523,908,4.82e-138,489
BraA07001893,AT2G28010.1,73.520,1216,271,13,1,1198,1,1183,0.0,729
BraA07001894,AT2G28490.1,82.168,1301,203,7,88,1359,212,1512,0.0,1296
BraA01003741,AT1G74260.1,74.145,731,157,8,66,765,1617,2346,2.84e-128,459
BraA07001895,AT2G28500.1,86.383,705,78,5,1,699,1,693,0.0,832
BraA07001896,AT3G14930.1,77.368,190,28,2,197,371,239,428,4.46e-37,154
BraA07001897,AT3G14930.1,73.183,399,53,6,92,447,788,1175,1.72e-68,259
BraA07001898,AT2G28520.1,92.537,2452,177,1,1,2446,1,2452,0.0,3599
BraA07001899,AT2G28540.2,74.687,1916,322,20,1174,2985,1027,2883,0.0,1326
BraA07001900,AT2G28550.3,81.132,1431,168,15,1,1365,1,1395,0.0,1388
BraA07001901,AT5G60440.1,77.011,87,20,0,8,94,149,235,7.86e-11,68.0
BraA07001902,AT3G25280.1,81.609,1566,279,1,1,1557,1,1566,0.0,1530
BraA07001903,AT2G28630.1,87.692,195,24,0,1,195,136,330,3.47e-64,244
BraA07001904,AT2G28630.1,85.906,149,21,0,1,149,136,284,1.92e-43,174
BraA01003742,AT3G18410.1,89.408,321,34,0,1,321,1,321,3.94e-119,426
BraA07001905,AT2G28650.1,74.217,1660,380,16,1,1651,85,1705,0.0,1036
BraA07001907,AT2G28670.1,84.994,793,107,4,429,1218,561,1344,0.0,886
BraA07001908,AT2G28680.1,90.289,1071,104,0,1,1071,1,1071,0.0,1463
BraA07001909,AT2G28690.1,81.405,726,93,6,1,714,1,696,0.0,711
BraA07001911,AT2G28710.1,85.867,467,48,3,1,449,1,467,2.41e-155,547
BraA07001912,AT3G45980.1,80.392,459,75,3,1,450,1,453,6.88e-118,423
BraA07001913,AT2G28760.2,93.606,1001,64,0,16,1016,28,1028,0.0,1517
BraA07001914,AT3G05580.1,85.047,107,15,1,155,261,692,797,2.29e-26,118
BraA01003743,AT3G18400.1,84.858,951,90,8,1,903,1,945,0.0,1079
BraA07001915,AT2G28780.1,83.638,2353,325,5,10,2323,58,2389,0.0,2540
BraA07001916,AT2G28780.1,85.985,264,37,0,1,264,442,705,7.23e-84,309
BraA07001917,AT2G28790.1,85.582,756,103,2,1,756,1,750,0.0,868
BraA07001920,AT2G28840.1,85.507,1380,185,3,1,1374,1,1371,0.0,1588
BraA07001921,AT5G10470.1,86.471,170,12,2,127,285,2995,3164,2.36e-52,205
BraA07001922,AT2G28870.1,71.183,465,74,8,1,408,1,462,6.81e-67,253
BraA07001923,AT2G28880.1,88.819,2549,279,1,264,2806,195,2743,0.0,3314
BraA01003682,AT3G19170.1,89.668,3252,306,6,1,3231,1,3243,0.0,4351
BraA01003744,AT3G18390.1,85.593,2360,265,11,1,2300,31,2375,0.0,2742
BraA07001925,AT4G18830.1,80.150,267,36,6,1,252,996,732,2.25e-60,232
BraA07001926,AT4G18830.1,81.771,192,28,3,1,186,996,806,2.74e-45,181
BraA07001927,AT2G28890.1,81.372,2056,273,18,1,2037,1,1965,0.0,1999
BraA07001929,AT2G28900.1,88.372,387,45,0,1,387,61,447,1.13e-139,495
BraA07001930,AT2G28910.1,81.518,1001,155,9,1,983,1,989,0.0,958
BraA07001931,AT2G28930.3,86.190,1260,144,5,1,1242,1,1248,0.0,1492
BraA07001932,AT2G28940.1,87.897,851,88,2,1,839,184,1031,0.0,1076
BraA07001933,AT2G28940.2,76.993,439,80,2,1,418,1,439,4.07e-95,347
BraA07001934,AT2G28950.1,84.981,779,102,2,6,781,6,772,0.0,883
BraA01003745,AT3G18380.3,85.834,953,120,2,1,941,1,950,0.0,1115
BraA07001935,AT1G19320.1,75.100,751,161,5,1,735,1,741,8.34e-145,513
BraA07001938,AT2G28960.1,69.546,2535,665,40,34,2522,34,2507,0.0,1007
BraA07001939,AT2G29020.1,86.000,400,56,0,1,400,1,400,4.70e-132,470
BraA07001940,AT2G29040.1,79.818,2200,303,19,1,2098,1,2161,0.0,2008
BraA07001941,AT2G29050.1,87.810,1050,128,0,91,1140,121,1170,0.0,1317
BraA07001942,AT2G29060.1,76.987,2177,351,23,1,2120,1,2084,0.0,1700
BraA07001943,AT2G29065.1,75.333,1800,347,21,150,1863,105,1893,0.0,1238
BraA07001944,AT2G29080.1,82.816,2450,379,12,1,2438,10,2429,0.0,2504
BraA01003746,AT3G18360.1,72.581,868,148,17,22,862,52,856,7.52e-140,497
BraA02003134,AT5G37830.1,89.924,3791,379,2,13,3800,1,3791,0.0,5108
BraA02003135,AT5G37930.1,73.300,1000,186,13,1,928,1,991,4.39e-175,614
BraA02003136,AT5G38060.1,76.425,386,73,4,23,408,38,405,3.93e-76,284
BraA02003137,AT5G38070.1,82.690,699,82,4,52,714,85,780,0.0,733
BraA02003138,AT5G38100.1,80.784,1046,198,2,1,1046,1,1043,0.0,975
BraA02003139,AT5G38200.1,91.249,1257,110,0,8,1264,35,1291,0.0,1772
BraA02003141,AT5G38220.1,84.541,1035,136,2,1,1035,1,1011,0.0,1159
BraA02003142,AT5G38240.1,83.258,884,136,3,900,1771,852,1735,0.0,924
BraA02003143,AT5G01220.1,76.324,321,40,3,49,333,358,678,3.11e-67,255
BraA01003747,AT1G20950.1,86.777,121,15,1,46,165,1000,1120,8.12e-34,143
BraA02003146,AT5G46600.1,79.880,1168,165,5,1,1135,490,1620,0.0,1088
BraA02003147,AT5G46600.1,86.207,406,53,1,13,415,25,430,9.62e-135,479
BraA02003149,AT5G46620.1,78.092,283,44,4,1,271,1,277,5.62e-60,230
BraA02003150,AT5G46930.1,72.968,529,129,6,1,522,1,522,2.85e-79,295
BraA02003151,AT5G47590.1,72.396,384,67,7,71,418,65,445,2.78e-56,219
BraA02003152,AT5G46630.1,93.014,1317,92,0,1,1317,1,1317,0.0,1961
BraA02003153,AT4G23160.1,69.536,151,43,3,817,965,589,738,9.34e-07,55.4
BraA01003748,AT3G18350.1,87.908,2084,243,3,7,2090,1,2075,0.0,2617
BraA02003155,AT5G46680.1,86.932,704,92,0,421,1124,703,1406,0.0,856
BraA02003156,AT5G46700.1,86.667,570,76,0,1,570,1,570,0.0,686
BraA02003157,AT4G17900.1,74.408,633,148,4,33,661,51,673,8.06e-113,407
BraA02003158,AT5G10290.1,74.857,350,40,1,396,697,441,790,1.32e-72,273
BraA02003159,AT2G32940.1,77.835,582,66,3,133,651,2056,2637,2.54e-144,511
BraA02003160,AT4G17900.1,74.530,691,156,6,1,684,1,678,3.30e-124,444
BraA02003161,AT5G46740.1,76.523,1346,288,9,229,1557,388,1722,0.0,987
BraA02003163,AT5G46770.1,80.392,408,74,1,1,408,1,402,8.09e-104,376
BraA01003749,AT3G18295.1,68.493,657,90,14,1,546,1,651,2.95e-79,295
BraA02003164,AT5G46780.1,85.212,683,83,3,23,693,38,714,0.0,780
BraA02003165,AT5G46795.1,89.873,237,24,0,1,237,1,237,3.48e-87,320
BraA02003166,AT5G46800.1,88.372,903,99,1,1,897,1,903,0.0,1157
BraA02003167,AT5G04120.1,87.169,717,86,1,1,711,1,717,0.0,879
BraA02003169,AT3G01780.1,88.851,3534,370,3,1,3513,1,3531,0.0,4605
BraA02003170,AT5G46840.1,73.712,563,70,10,10,506,418,968,6.23e-103,374
BraA02003171,AT5G46520.1,65.619,509,110,18,214,673,2893,3385,1.41e-22,107
BraA01003750,AT3G18290.1,89.915,3768,353,5,1,3744,1,3765,0.0,5084
BraA02003175,AT5G46860.1,89.798,794,78,1,56,846,14,807,0.0,1065
